Date,Adj Close,Close,High,Low,Open,Volume
2025-09-16,5.670000076293945,5.670000076293945,5.980000019073486,5.534999847412109,5.775000095367432,7883000
2025-09-17,5.489999771118164,5.489999771118164,5.690000057220459,5.349999904632568,5.579999923706055,5324300
2025-09-18,5.670000076293945,5.670000076293945,5.789999961853027,5.340000152587891,5.519999980926514,5467500
2025-09-19,5.789999961853027,5.789999961853027,5.985000133514404,5.6479997634887695,5.650000095367432,7321000
2025-09-22,5.769999980926514,5.769999980926514,6.139999866485596,5.679999828338623,5.809999942779541,10762100
2025-09-23,6.320000171661377,6.320000171661377,6.440000057220459,5.800000190734863,5.809999942779541,12092400
2025-09-24,6.159999847412109,6.159999847412109,6.579999923706055,6.130000114440918,6.489999771118164,8889000
2025-09-25,6.559999942779541,6.559999942779541,6.849999904632568,5.800000190734863,6.010000228881836,16032900
2025-09-26,6.360000133514404,6.360000133514404,6.670000076293945,6.300000190734863,6.650000095367432,6697000
2025-09-29,6.46999979019165,6.46999979019165,6.599999904632568,6.232999801635742,6.460000038146973,5044300
2025-09-30,6.369999885559082,6.369999885559082,6.579999923706055,6.25,6.389999866485596,4216300
2025-10-01,6.940000057220459,6.940000057220459,6.989999771118164,6.300000190734863,6.349999904632568,9077200
2025-10-02,7.119999885559082,7.119999885559082,7.21999979019165,6.934999942779541,7.070000171661377,7024400
2025-10-03,7.409999847412109,7.409999847412109,7.690000057220459,7.110000133514404,7.25,10655400
2025-10-06,7.71999979019165,7.71999979019165,7.90500020980835,7.321000099182129,7.630000114440918,11383300
2025-10-07,9.279999732971191,9.279999732971191,9.550000190734863,7.960000038146973,8.024999618530273,33987700
2025-10-08,9.119999885559082,9.119999885559082,9.130000114440918,8.510000228881836,9.039999961853027,16003200
2025-10-09,9.380000114440918,9.380000114440918,9.869999885559082,9.0600004196167,9.619999885559082,16173200
2025-10-10,8.885000228881836,8.885000228881836,10.069999694824219,8.805000305175781,9.5,19926000
2025-10-13,10.6899995803833,10.6899995803833,11.350000381469727,9.220000267028809,9.260000228881836,28350000
