Date,Adj Close,Close,High,Low,Open,Volume
2025-09-19,656.6160278320312,663.7000122070312,664.5499877929688,660.3699951171875,662.3300170898438,97945600
2025-09-22,659.7224731445312,666.8400268554688,667.2899780273438,662.1699829101562,662.2000122070312,69452200
2025-09-23,656.1312255859375,663.2100219726562,667.3400268554688,661.97998046875,666.719970703125,81708900
2025-09-24,654.0436401367188,661.0999755859375,664.6099853515625,659.6699829101562,664.510009765625,68082200
2025-09-25,651.0263061523438,658.0499877929688,659.4099731445312,654.4099731445312,657.9400024414062,89622100
2025-09-26,654.7560424804688,661.8200073242188,662.3699951171875,657.8800048828125,659.510009765625,69179200
2025-09-29,656.5962524414062,663.6799926757812,665.280029296875,661.8599853515625,664.3599853515625,73499000
2025-09-30,659.0695190429688,666.1799926757812,666.6500244140625,661.6099853515625,662.9299926757812,86288000
2025-10-01,661.3153076171875,668.4500122070312,669.3699951171875,663.0599975585938,663.1699829101562,72545400
2025-10-02,662.0770263671875,669.219970703125,670.5700073242188,666.780029296875,670.4500122070312,56896000
2025-10-03,662.0671997070312,669.2100219726562,672.6799926757812,668.1599731445312,669.989990234375,70494400
2025-10-06,664.4415283203125,671.6099853515625,672.510009765625,669.4600219726562,671.6199951171875,54623300
2025-10-07,661.9781494140625,669.1199951171875,672.989990234375,667.6699829101562,672.5399780273438,72020100
2025-10-08,665.925537109375,673.1099853515625,673.2100219726562,669.4199829101562,670.25,60702200
2025-10-09,663.996337890625,671.1599731445312,673.9400024414062,669.2100219726562,673.530029296875,66501900
2025-10-10,646.0499877929688,653.02001953125,673.9500122070312,652.8400268554688,672.1300048828125,159422600
2025-10-13,655.9630126953125,663.0399780273438,665.1300048828125,659.77001953125,660.6500244140625,79560500
2025-10-14,655.1616821289062,662.22998046875,665.8300170898438,653.1699829101562,657.1699829101562,88779600
2025-10-15,658.0703125,665.1699829101562,670.22998046875,658.9299926757812,666.8200073242188,81702600
2025-10-16,653.5887451171875,660.6400146484375,668.7100219726562,657.1099853515625,666.8200073242188,110563300
2025-10-17,657.2986450195312,664.3900146484375,665.760009765625,658.1400146484375,659.5,96500900
2025-10-20,664.1348876953125,671.2999877929688,672.2100219726562,667.27001953125,667.3200073242188,60493400
