Date,Adj Close,Close,High,Low,Open,Volume
2021-09-20,75.5999984741211,75.5999984741211,76.5,74.20999908447266,76.0,96040
2021-09-21,75.5999984741211,75.5999984741211,77.0,74.9000015258789,76.30000305175781,69690
2021-09-22,75.0999984741211,75.0999984741211,78.05000305175781,74.75,76.0,102440
2021-09-23,75.4000015258789,75.4000015258789,75.5999984741211,73.69999694824219,75.5999984741211,113860
2021-09-24,72.9000015258789,72.9000015258789,75.4000015258789,72.69999694824219,74.4000015258789,73990
2021-09-27,77.0,77.0,77.4000015258789,71.80000305175781,72.80000305175781,93040
2021-09-28,75.19999694824219,75.19999694824219,77.55000305175781,74.30000305175781,76.19999694824219,66950
2021-09-29,73.80000305175781,73.80000305175781,75.9000015258789,73.5999984741211,75.4000015258789,63940
2021-09-30,73.19999694824219,73.19999694824219,74.80000305175781,71.0,74.4000015258789,64380
2021-10-01,73.0999984741211,73.0999984741211,74.69999694824219,71.5999984741211,73.30000305175781,42410
2021-10-04,71.5999984741211,71.5999984741211,73.0,70.30000305175781,73.0,77760
2021-10-05,73.0999984741211,73.0999984741211,75.9000015258789,72.9000015258789,73.30000305175781,115280
2021-10-06,72.0,72.0,73.98999786376953,71.5999984741211,72.80000305175781,58200
2021-10-07,71.0,71.0,73.69999694824219,70.9000015258789,72.30000305175781,111300
2021-10-08,67.69999694824219,67.69999694824219,71.69999694824219,67.19999694824219,71.30000305175781,93750
2021-10-11,67.69999694824219,67.69999694824219,70.4000015258789,67.0999984741211,68.19999694824219,199390
2021-10-12,67.80000305175781,67.80000305175781,69.5,67.5999984741211,68.19999694824219,57800
2021-10-13,69.5999984741211,69.5999984741211,69.5999984741211,67.19999694824219,68.19999694824219,61440
2021-10-14,69.5999984741211,69.5999984741211,72.9000015258789,69.4000015258789,70.0,82580
2021-10-15,69.4000015258789,69.4000015258789,71.87999725341797,69.19999694824219,70.5,61230
2021-10-18,67.19999694824219,67.19999694824219,70.0,64.9000015258789,70.0,178010
2021-10-19,70.4000015258789,70.4000015258789,71.05000305175781,67.69999694824219,67.69999694824219,150510
2021-10-20,68.30000305175781,68.30000305175781,70.4000015258789,67.69999694824219,70.0,65720
2021-10-21,69.0,69.0,70.0999984741211,67.80000305175781,68.0999984741211,57130
2021-10-22,65.5,65.5,69.0,64.5,68.30000305175781,182570
2021-10-25,70.0,70.0,71.19999694824219,65.9000015258789,65.9000015258789,196520
2021-10-26,67.0,67.0,73.5,67.0,71.4000015258789,268260
2021-10-27,64.69999694824219,64.69999694824219,68.5,63.5,67.19999694824219,225230
2021-10-28,63.79999923706055,63.79999923706055,66.55000305175781,63.29999923706055,65.4000015258789,272520
2021-10-29,61.599998474121094,61.599998474121094,64.5999984741211,61.5,64.4000015258789,176510
2021-11-01,67.5,67.5,67.5,62.0,63.20000076293945,204270
2021-11-02,70.19999694824219,70.19999694824219,70.30000305175781,66.30000305175781,67.9000015258789,172260
2021-11-03,71.19999694824219,71.19999694824219,72.19999694824219,69.4000015258789,70.0,160910
2021-11-04,69.30000305175781,69.30000305175781,71.95999908447266,68.5999984741211,70.69999694824219,109070
2021-11-05,68.0,68.0,70.0,67.5199966430664,70.0,133810
2021-11-08,71.4000015258789,71.4000015258789,72.80000305175781,68.30000305175781,68.30000305175781,189800
2021-11-09,77.0999984741211,77.0999984741211,79.5,70.5,77.0999984741211,425720
2021-11-10,68.30000305175781,68.30000305175781,75.5999984741211,68.0999984741211,75.5999984741211,265700
2021-11-11,69.5999984741211,69.5999984741211,71.19999694824219,67.80000305175781,69.80000305175781,150430
2021-11-12,70.80000305175781,70.80000305175781,71.4800033569336,69.5999984741211,71.0,125010
2021-11-15,75.80000305175781,75.80000305175781,77.1500015258789,71.0,71.30000305175781,341100
2021-11-16,72.0999984741211,72.0999984741211,75.9000015258789,71.30000305175781,74.44999694824219,137070
2021-11-17,67.0999984741211,67.0999984741211,72.19999694824219,66.69999694824219,71.80000305175781,173140
2021-11-18,65.19999694824219,65.19999694824219,67.5,63.400001525878906,67.0999984741211,153390
2021-11-19,66.0999984741211,66.0999984741211,69.69999694824219,64.30000305175781,64.30000305175781,228450
2021-11-22,61.70000076293945,61.70000076293945,66.80000305175781,60.29999923706055,66.30000305175781,273090
2021-11-23,62.0,62.0,65.0999984741211,59.70000076293945,63.0,239970
2021-11-24,63.20000076293945,63.20000076293945,63.20000076293945,60.099998474121094,60.400001525878906,136030
2021-11-26,65.9000015258789,65.9000015258789,66.30000305175781,60.70000076293945,61.0,259190
2021-11-29,67.80000305175781,67.80000305175781,69.30000305175781,64.69999694824219,66.5,299270
2021-11-30,68.0,68.0,70.6500015258789,65.0999984741211,67.0,243550
2021-12-01,65.30000305175781,65.30000305175781,71.5999984741211,65.0999984741211,68.5999984741211,209750
2021-12-02,64.30000305175781,64.30000305175781,66.30000305175781,62.70000076293945,64.9000015258789,135520
2021-12-03,62.79999923706055,62.79999923706055,65.19000244140625,60.04999923706055,64.30000305175781,218560
2021-12-06,61.400001525878906,61.400001525878906,63.04999923706055,58.900001525878906,60.79999923706055,218500
2021-12-07,65.0,65.0,66.5999984741211,62.29999923706055,62.5,232420
2021-12-08,65.19999694824219,65.19999694824219,66.5999984741211,63.5,64.80000305175781,158230
2021-12-09,60.900001525878906,60.900001525878906,66.30000305175781,60.900001525878906,64.19999694824219,147490
2021-12-10,58.099998474121094,58.099998474121094,61.95000076293945,57.70000076293945,61.75,258140
2021-12-13,59.70000076293945,59.70000076293945,60.849998474121094,57.599998474121094,58.79999923706055,284790
2021-12-14,59.099998474121094,59.099998474121094,61.40999984741211,58.0,58.400001525878906,205420
2021-12-15,61.900001525878906,61.900001525878906,62.400001525878906,57.70000076293945,59.5,291320
2021-12-16,59.20000076293945,59.20000076293945,64.30000305175781,58.599998474121094,62.0,347760
2021-12-17,55.599998474121094,55.599998474121094,58.70000076293945,55.099998474121094,58.5,2060880
2021-12-20,53.099998474121094,53.099998474121094,55.29999923706055,52.79999923706055,54.0,189500
2021-12-21,54.20000076293945,54.20000076293945,54.900001525878906,52.70000076293945,54.20000076293945,194090
2021-12-22,53.099998474121094,53.099998474121094,54.099998474121094,52.20000076293945,53.599998474121094,235180
2021-12-23,53.79999923706055,53.79999923706055,54.5,52.29999923706055,53.20000076293945,271490
2021-12-27,55.099998474121094,55.099998474121094,55.79999923706055,53.25,53.79999923706055,214020
2021-12-28,53.20000076293945,53.20000076293945,55.5,52.599998474121094,55.29999923706055,159380
2021-12-29,51.400001525878906,51.400001525878906,53.20000076293945,50.599998474121094,53.20000076293945,200080
2021-12-30,52.900001525878906,52.900001525878906,54.5,50.70000076293945,50.900001525878906,222940
2021-12-31,52.0,52.0,54.29999923706055,51.59000015258789,52.5,166980
2022-01-03,54.0,54.0,55.400001525878906,52.400001525878906,52.650001525878906,158700
2022-01-04,51.79999923706055,51.79999923706055,54.75,51.0,54.75,134830
2022-01-05,49.29999923706055,49.29999923706055,52.70000076293945,48.400001525878906,51.45000076293945,235750
2022-01-06,48.400001525878906,48.400001525878906,49.83000183105469,46.599998474121094,49.0,193670
2022-01-07,45.79999923706055,45.79999923706055,49.45000076293945,45.79999923706055,48.400001525878906,121220
2022-01-10,44.099998474121094,44.099998474121094,45.36000061035156,43.20000076293945,45.099998474121094,154790
2022-01-11,45.0,45.0,45.45000076293945,43.599998474121094,44.400001525878906,115250
2022-01-12,43.0,43.0,46.349998474121094,43.0,45.5,137230
2022-01-13,41.0,41.0,43.5,40.900001525878906,43.04999923706055,134580
2022-01-14,40.20000076293945,40.20000076293945,41.099998474121094,39.099998474121094,40.0,169570
2022-01-18,37.79999923706055,37.79999923706055,40.29999923706055,37.70000076293945,39.5,160490
2022-01-19,36.900001525878906,36.900001525878906,38.099998474121094,36.599998474121094,38.099998474121094,147640
2022-01-20,36.400001525878906,36.400001525878906,39.0,36.29999923706055,37.5,217470
2022-01-21,34.599998474121094,34.599998474121094,36.5,34.29999923706055,36.29999923706055,234670
2022-01-24,32.900001525878906,32.900001525878906,33.5,30.0,33.5,387500
2022-01-25,31.600000381469727,31.600000381469727,33.599998474121094,30.700000762939453,32.099998474121094,292770
2022-01-26,30.799999237060547,30.799999237060547,33.29999923706055,30.5,32.599998474121094,302000
2022-01-27,29.899999618530273,29.899999618530273,31.420000076293945,29.200000762939453,31.100000381469727,330640
2022-01-28,30.200000762939453,30.200000762939453,31.100000381469727,28.600000381469727,29.700000762939453,246650
2022-01-31,35.20000076293945,35.20000076293945,35.20000076293945,30.399999618530273,30.399999618530273,210810
2022-02-01,35.900001525878906,35.900001525878906,36.400001525878906,34.099998474121094,35.70000076293945,250450
2022-02-02,35.5,35.5,36.29999923706055,34.599998474121094,36.29999923706055,188700
2022-02-03,33.900001525878906,33.900001525878906,35.5,33.5099983215332,34.400001525878906,112240
2022-02-04,35.5,35.5,36.099998474121094,33.400001525878906,34.0,130820
2022-02-07,35.20000076293945,35.20000076293945,37.0,34.79999923706055,35.70000076293945,181200
2022-02-08,35.0,35.0,36.150001525878906,34.099998474121094,35.900001525878906,170790
2022-02-09,34.70000076293945,34.70000076293945,35.70000076293945,34.099998474121094,35.5,345360
2022-02-10,32.099998474121094,32.099998474121094,34.29999923706055,31.75,34.0,355500
2022-02-11,30.600000381469727,30.600000381469727,33.20000076293945,30.299999237060547,32.099998474121094,362710
2022-02-14,30.5,30.5,31.600000381469727,30.0,30.649999618530273,164420
2022-02-15,32.20000076293945,32.20000076293945,32.5,30.799999237060547,31.299999237060547,339500
2022-02-16,37.5,37.5,38.20000076293945,32.70000076293945,32.79999923706055,597570
2022-02-17,36.0,36.0,40.04999923706055,35.70000076293945,37.20000076293945,263160
2022-02-18,37.400001525878906,37.400001525878906,37.79999923706055,35.0,35.400001525878906,211100
2022-02-22,34.0,34.0,36.79999923706055,33.20000076293945,36.400001525878906,260780
2022-02-23,33.20000076293945,33.20000076293945,35.400001525878906,33.0,35.099998474121094,143780
2022-02-24,35.29999923706055,35.29999923706055,35.29999923706055,30.899999618530273,31.5,212380
2022-02-25,35.0,35.0,35.849998474121094,33.650001525878906,35.70000076293945,171340
2022-02-28,33.79999923706055,33.79999923706055,35.599998474121094,32.900001525878906,35.400001525878906,217040
2022-03-01,32.70000076293945,32.70000076293945,34.29999923706055,32.25,34.0,135160
2022-03-02,32.400001525878906,32.400001525878906,32.599998474121094,31.5,32.599998474121094,110130
2022-03-03,31.200000762939453,31.200000762939453,33.290000915527344,30.950000762939453,32.70000076293945,157000
2022-03-04,29.200000762939453,29.200000762939453,32.150001525878906,29.0,30.600000381469727,210180
2022-03-07,30.200000762939453,30.200000762939453,33.0,29.5,29.5,322490
2022-03-08,30.799999237060547,30.799999237060547,31.799999237060547,28.450000762939453,30.600000381469727,201090
2022-03-09,32.900001525878906,32.900001525878906,33.20000076293945,31.299999237060547,31.700000762939453,144030
2022-03-10,33.400001525878906,33.400001525878906,33.400001525878906,31.649999618530273,32.20000076293945,158560
2022-03-11,32.400001525878906,32.400001525878906,33.900001525878906,32.20000076293945,33.5,140540
2022-03-14,30.299999237060547,30.299999237060547,32.0,29.299999237060547,29.899999618530273,267380
2022-03-15,31.600000381469727,31.600000381469727,31.700000762939453,29.549999237060547,30.200000762939453,142680
2022-03-16,34.599998474121094,34.599998474121094,34.70000076293945,31.600000381469727,31.600000381469727,227420
