Date,Adj Close,Close,High,Low,Open,Volume
2021-09-20,373.0381164550781,400.42999267578125,402.6400146484375,395.57000732421875,401.1099853515625,10942700
2021-09-21,372.6748352050781,400.0400085449219,403.8999938964844,399.44000244140625,402.6600036621094,6418100
2021-09-22,376.2708435058594,403.8999938964844,405.8500061035156,401.260009765625,402.1700134277344,6004800
2021-09-23,380.8169250488281,408.7799987792969,410.32000732421875,405.4700012207031,405.7099914550781,4098000
2021-09-24,381.4504089355469,409.4599914550781,410.1300048828125,406.95001220703125,407.1700134277344,3417700
2021-09-27,380.3697509765625,408.29998779296875,409.57000732421875,407.5899963378906,408.4200134277344,3546600
2021-09-28,372.7679748535156,400.1400146484375,405.8699951171875,399.3299865722656,405.54998779296875,8234300
2021-09-29,373.3549499511719,399.4599914550781,401.7900085449219,398.8599853515625,400.1000061035156,4724200
2021-09-30,368.6256103515625,394.3999938964844,401.5199890136719,394.3399963378906,400.8500061035156,9511200
2021-10-01,373.037109375,399.1199951171875,400.8500061035156,392.7699890136719,396.2300109863281,8482200
2021-10-04,368.447998046875,394.2099914550781,398.94000244140625,391.9599914550781,398.1199951171875,8820400
2021-10-05,372.0277099609375,398.0400085449219,400.3500061035156,394.7900085449219,395.55999755859375,5523200
2021-10-06,373.6820068359375,399.80999755859375,400.0199890136719,393.05999755859375,394.6499938964844,6590000
2021-10-07,376.89715576171875,403.25,406.04998779296875,402.8500061035156,403.07000732421875,4409200
2021-10-08,376.1868896484375,402.489990234375,404.3900146484375,401.94000244140625,404.0400085449219,3960900
2021-10-11,373.4483947753906,399.55999755859375,404.739990234375,399.55999755859375,401.9100036621094,3695700
2021-10-12,372.7007141113281,398.760009765625,400.9200134277344,397.8699951171875,400.54998779296875,6201300
2021-10-13,373.8970642089844,400.0400085449219,400.8800048828125,396.75,399.6400146484375,6492400
2021-10-14,380.1778259277344,406.760009765625,406.95001220703125,403.2200012207031,403.70001220703125,3785200
2021-10-15,383.1407165527344,409.92999267578125,410.260009765625,408.2799987792969,408.9200134277344,3501600
2021-10-18,384.3089904785156,411.17999267578125,411.4599914550781,407.5299987792969,408.20001220703125,3402700
2021-10-19,387.29986572265625,414.3800048828125,414.3800048828125,412.1400146484375,412.739990234375,2838300
2021-10-20,388.8046875,415.989990234375,416.2200012207031,414.6499938964844,414.739990234375,3208200
2021-10-21,389.7579650878906,417.010009765625,417.239990234375,414.94000244140625,415.3800048828125,2579500
2021-10-22,389.3654479980469,416.5899963378906,418.0,414.70001220703125,416.5799865722656,3648900
2021-10-25,391.38427734375,418.75,419.1400146484375,415.92999267578125,417.6400146484375,2511500
2021-10-26,391.7581481933594,419.1499938964844,421.5299987792969,418.8599853515625,420.2699890136719,3085300
2021-10-27,390.0570068359375,417.3299865722656,420.2900085449219,417.2799987792969,419.6600036621094,2873500
2021-10-28,393.8704833984375,421.4100036621094,421.44000244140625,418.75,418.7799987792969,3643600
2021-10-29,394.5714416503906,422.1600036621094,422.5199890136719,418.8699951171875,419.1499938964844,4637400
2021-11-01,395.40325927734375,423.04998779296875,423.57000732421875,421.2799987792969,423.19000244140625,3937300
2021-11-02,396.93609619140625,424.69000244140625,424.9599914550781,423.010009765625,423.1499938964844,2989200
2021-11-03,399.3288879394531,427.25,427.6600036621094,423.69000244140625,424.1400146484375,3562900
2021-11-04,401.1981201171875,429.25,429.3699951171875,427.5400085449219,427.8500061035156,4287300
2021-11-05,402.5627136230469,430.7099914550781,432.760009765625,429.29998779296875,431.54998779296875,4942900
2021-11-08,403.0487060546875,431.2300109863281,432.3399963378906,430.5,431.8800048828125,3511600
2021-11-09,401.6373596191406,429.7200012207031,431.75,428.3399963378906,431.55999755859375,4696000
2021-11-10,398.4035339355469,426.260009765625,429.7300109863281,424.80999755859375,428.0899963378906,6350700
2021-11-11,398.5343017578125,426.3999938964844,427.82000732421875,426.3900146484375,427.70001220703125,3634600
2021-11-12,401.49713134765625,429.57000732421875,430.1700134277344,426.7300109863281,427.6600036621094,3655500
2021-11-15,401.68408203125,429.7699890136719,431.010009765625,428.6499938964844,430.95001220703125,3122300
2021-11-16,403.2168884277344,431.4100036621094,432.5899963378906,429.4700012207031,429.5199890136719,3267000
2021-11-17,402.24493408203125,430.3699951171875,431.3900146484375,429.8399963378906,431.239990234375,3764900
2021-11-18,403.6375427246094,431.8599853515625,432.1700134277344,428.79998779296875,431.44000244140625,4732200
2021-11-19,402.88043212890625,431.04998779296875,432.989990234375,430.3800048828125,431.8699951171875,4886200
2021-11-22,401.81494140625,429.9100036621094,435.4100036621094,429.7200012207031,432.92999267578125,4868300
2021-11-23,402.33843994140625,430.4700012207031,431.2900085449219,427.0400085449219,429.57000732421875,6795200
2021-11-24,403.3291320800781,431.5299987792969,431.75,427.7099914550781,428.55999755859375,4569600
